91|belden/cdp|Belden CDP, California|Plumas County|1578643|299661|0.61|0.116|40.006783|-121.248191|46|46|32|0|0|14|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|1954|1.53|2|30|30|0|0|0|||||||||||||||||||||
92|bell|Bell city, California|Los Angeles County|6476269|307164|2.501|0.119|33.979704|-118.179249|35896|2631|1789|473|47|233|39|0|50|33265|23102|78|54|0|10|9712|309|12031|36496|36390|282200|993|1955|3.88|4.18|20684|9375|1299|195|64|36059|217|1||19|73|124|718|156|418|144|0|12061|7467|1235|171|29|41|152|63|2903
93|bellavista/cdp|Bella Vista CDP, California|Shasta County|57495927|367924|22.199|0.142|40.651672|-122.256513|2717|2495|2297|7|52|0|43|0|96|222|216|0|0|0|0|6|0|22187|52041|57586|248300|1033|1980|2.87|3.13|1922|1597|158|60|24|||||||||||||||||||||
94|bellcanyon/cdp|Bell Canyon CDP, California|Ventura County|9380106|0|3.622|0|34.208077|-118.687626|2289|2115|1630|0|106|293|0|0|86|174|137|0|0|0|0|4|33|81271|208508|215441|1,000,000+|-|1986|3.11|3.11|1592|1571|1032|494|288|||||||||||||||||||||
95|bellflower|Bellflower city, California|Los Angeles County|15844492|138188|6.118|0.053|33.887821|-118.12725|77521|35501|14800|10598|145|8511|160|230|1057|42020|17065|429|236|68|16|22278|1928|20213|49360|53023|341700|1177|1963|3.27|3.81|47345|36597|7358|1692|417|77830|293|2||8|97|186|1623|411|829|383|7|33293|17079|6593|823|88|179|402|257|7872
96|bellgardens|Bell Gardens city, California|Los Angeles County|6367645|11524|2.459|0.004|33.964379|-118.154437|42712|1501|992|166|47|254|13|29|0|41211|29469|261|133|7|0|10667|674|11460|37103|36739|280600|1125|1960|4.36|4.57|23535|10013|1106|266|75|43089|108|2||7|41|58|710|107|333|270|4|12459|7734|1091|199|31|59|152|78|3115
97|belmont|Belmont city, California|San Mateo County|11979688|22417|4.625|0.009|37.514398|-122.294475|26503|23103|14806|607|41|6035|24|97|1493|3400|2112|63|10|215|0|787|213|56302|106287|142446|910600|1588|1962|2.48|3.12|18920|18046|10887|5297|1736|26947|36|0||9|9|18|372|75|266|31|1|14874|7445|2931|340|73|86|26|35|3938
98|belvedere|Belvedere city, California|Marin County|1345174|4888516|0.519|1.887|37.874366|-122.471618|2036|1901|1692|4|0|72|0|0|133|135|125|0|0|0|0|5|5|119798|166250|181833|1,000,000+|2,000+|1959|2.25|2.75|1556|1547|1211|602|271|2135|1|0||0|1|0|36|6|28|2|0|1439|578|481|47|4|2|0|4|323
99|benbow/cdp|Benbow CDP, California|Humboldt County|12641985|0|4.881|0|40.060267|-123.765381|314|271|271|0|0|0|0|0|0|43|0|0|0|0|0|20|23|30828|47308|46779|436500|-|1984|2.53|2.68|263|263|59|0|0|||||||||||||||||||||
100|bend/cdp|Bend CDP, California|Tehama County|7557756|663240|2.918|0.256|40.255092|-122.210916|641|618|591|0|2|13|1|0|11|23|23|0|0|0|0|0|0|33164|74375|86964|250000|704|1980|2.56|2.84|506|484|87|30|8|||||||||||||||||||||
101|benicia|Benicia city, California|Solano County|33485701|7228782|12.929|2.791|38.069147|-122.1512|27450|23277|16931|1492|110|2848|76|25|1795|4173|3106|10|48|157|0|382|470|43640|89094|113235|424000|1369|1981|2.54|3.06|19048|18195|7820|2959|1131|27766|26|0||4|8|14|484|145|283|56|8|17824|8739|4372|534|85|125|35|101|3833
102|benlomond/cdp|Ben Lomond CDP, California|Santa Cruz County|21651908|0|8.36|0|37.078196|-122.088116|6485|5870|5549|0|10|119|0|60|132|615|480|0|0|0|0|36|99|36066|70281|88986|512700|1352|1964|2.46|3.03|4792|4678|1673|508|208|||||||||||||||||||||
103|benton/cdp|Benton CDP, California|Mono County|73770754|52423|28.483|0.02|37.843606|-118.4899|178|167|137|0|26|0|0|0|4|11|0|0|8|0|0|3|0|19566|26000|43468|220000|-|1948|1.59|2.55|159|145|35|0|0|||||||||||||||||||||
104|berkeley|Berkeley city, California|Alameda County|27106096|18715614|10.466|7.226|37.866972|-122.299147|115688|103124|64553|9594|330|22610|258|472|5307|12564|7472|259|162|97|0|3142|1432|42406|65283|114720|719500|1338|1939-|2.29|2.88|71341|68149|50101|26932|10622|117753|431|3|35||263|130|5102|932|3615|555|15|79232|54723|2845|911|1395|356|274|509|18219
105|bermudadunes/cdp|Bermuda Dunes CDP, California|Riverside County|7651079|0|2.954|0|33.7435|-116.287274|7719|4764|4015|468|113|33|0|0|135|2955|2087|0|0|0|0|794|74|35103|60494|61940|338900|1139|1988|2.74|3.08|4938|4501|1716|682|200|||||||||||||||||||||
106|berrycreek/cdp|Berry Creek CDP, California|Butte County|147940040|154403|57.12|0.06|39.631537|-121.405397|1292|1224|1106|25|15|11|0|0|67|68|19|0|4|5|0|14|26|22781|41287|52188|171700|739|1980|2.33|3|1068|910|108|42|0|||||||||||||||||||||
107|bertschoceanview/cdp|Bertsch-Oceanview CDP, California|Del Norte County|14210289|708522|5.487|0.274|41.752377|-124.157662|2568|2300|1973|1|152|0|0|0|174|268|122|0|112|0|0|25|9|17953|35678|48269|129700|900|1975|3.18|3.79|1586|1241|277|83|41|||||||||||||||||||||
108|bethelisland/cdp|Bethel Island CDP, California|Contra Costa County|14461943|0|5.584|0|38.028939|-121.640521|2158|1834|1751|0|0|0|0|0|83|324|271|0|23|0|0|30|0|30388|36845|72536|187900|1199|1975|2.02|2.86|1819|1644|220|75|54|||||||||||||||||||||
109|beverlyhills|Beverly Hills city, California|Los Angeles County|14784024|5889|5.708|0.002|34.07923|-118.402437|34536|32309|27165|582|41|3152|41|32|1296|2227|1462|27|13|0|0|516|209|81788|87366|123636|1,000,000+|1908|1951|2.36|3.21|25272|23928|15186|7296|3850|34788|111|0||7|45|59|1071|251|774|46|12|20386|9184|5042|357|58|108|49|191|5397
110|bieber/cdp|Bieber CDP, California|Lassen County|4239784|146731|1.637|0.057|41.126292|-121.135616|127|98|92|0|0|0|0|0|6|29|0|0|0|0|0|29|0|17413|42083|52083|129200|-|1948|2.59|2.81|89|59|0|0|0|||||||||||||||||||||
111|bigbearcity/cdp|Big Bear City CDP, California|San Bernardino County|82757529|44975|31.953|0.017|34.254118|-116.796378|12563|10397|10037|3|64|150|0|49|94|2166|1581|0|51|0|0|534|0|23024|43404|50346|197800|988|1976|2.48|3.11|8766|7743|1449|457|185|||||||||||||||||||||
112|bigbearlake|Big Bear Lake city, California|San Bernardino County|16438117|487674|6.347|0.188|34.242958|-116.895891|5104|4048|3768|71|48|0|128|0|33|1056|684|0|5|0|0|367|0|30115|41058|47368|353600|944|1976|2.34|3.07|3781|3317|808|277|158|5148|44|0|3||6|35|262|103|141|18|2|2485|630|1259|93|5|30|6|14|448
113|bigbend/cdp|Big Bend CDP, California|Shasta County|14852516|230950|5.735|0.089|41.011615|-121.930444|87|87|75|3|0|0|0|0|9|0|0|0|0|0|0|0|0|17511|23750|41750|123600|625|1955|1.67|2.47|76|70|12|6|0|||||||||||||||||||||
114|bigcreek/cdp|Big Creek CDP, California|Fresno County|1191495|0|0.46|0|37.203565|-119.248489|201|172|133|0|11|0|0|0|28|29|14|0|0|0|0|2|13|36270|82917|101250|241700|673|1947|2.31|3.13|156|152|45|4|0|||||||||||||||||||||
115|biggs|Biggs city, California|Butte County|1646292|0|0.636|0|39.413291|-121.710076|2010|1210|986|0|19|82|0|0|123|800|405|0|0|8|0|271|116|16624|40847|42273|125500|843|1977|3.39|3.81|1163|905|89|16|15|1701|17|0||0|0|17|22|6|13|3|2|765|267|306|21|4|3|3|6|155
116|biglagoon/cdp|Big Lagoon CDP, California|Humboldt County|1552063|0|0.599|0|41.159361|-124.129868|142|135|68|0|67|0|0|0|0|7|3|0|0|0|0|0|4|27510|60179|92639|286500|-|1973|2.18|2.35|119|100|34|20|5|||||||||||||||||||||
117|bigpine/cdp|Big Pine CDP, California|Inyo County|7651293|4831|2.954|0.002|37.165507|-118.296262|1612|1459|1003|0|364|63|12|0|17|153|142|0|6|0|0|5|0|26038|49750|61563|209600|993|1976|2.42|3.07|1172|1052|178|75|9|||||||||||||||||||||
118|bigriver/cdp|Big River CDP, California|San Bernardino County|28042037|1353282|10.827|0.523|34.139823|-114.362099|1061|920|836|0|47|0|0|0|37|141|111|0|0|0|0|30|0|23785|23589|34750|79900|655|1982|1.83|2.52|930|767|99|32|0|||||||||||||||||||||
119|biola/cdp|Biola CDP, California|Fresno County|1675802|0|0.647|0|36.799938|-120.021038|1017|296|10|0|35|242|3|0|6|721|655|0|0|0|0|66|0|8090|26750|32333|68600|720|1986|4.48|5.4|436|138|10|5|0|||||||||||||||||||||
120|bishop|Bishop city, California|Inyo County|4827242|122068|1.864|0.047|37.366381|-118.395808|3851|2729|2559|10|65|69|0|0|26|1122|1025|0|18|0|0|39|40|23661|30395|65142|297100|824|1967|2.2|3.39|2625|2300|619|180|49|3860|27|0||3|0|24|128|33|91|4|0|1630|537|617|65|10|19|5|10|367
121|blackhawk/cdp|Blackhawk CDP, California|Contra Costa County|15025179|25221|5.801|0.01|37.809677|-121.913141|9297|8899|6817|178|0|1760|0|0|144|398|297|0|0|0|0|6|95|85049|167875|195833|991000|2,000+|1987|2.54|2.86|6896|6789|5037|2187|806|||||||||||||||||||||
122|blacklake/cdp|Blacklake CDP, California|San Luis Obispo County|2707677|0|1.045|0|35.049689|-120.538642|942|916|910|0|6|0|0|0|0|26|26|0|0|0|0|0|0|48044|71471|81917|479100|2,000+|1994|2|2.46|797|797|450|161|76|||||||||||||||||||||
123|blackpointgreenpoint/cdp|Black Point-Green Point CDP, California|Marin County|7322432|181453|2.827|0.07|38.109893|-122.518376|1111|1103|1020|0|0|75|0|0|8|8|8|0|0|0|0|0|0|71770|117431|130893|1,000,000+|2,000+|1972|2.52|2.73|840|822|506|198|79|||||||||||||||||||||
124|blairsden/cdp|Blairsden CDP, California|Plumas County|1402709|0|0.542|0|39.775205|-120.610845|35|35|35|0|0|0|0|0|0|0|0|0|0|0|0|0|0|41300|11250|-|-|-|1989|1.35|2.29|35|35|16|0|0|||||||||||||||||||||
125|bloomfield/cdp|Bloomfield CDP, California|Sonoma County|21073593|17431|8.137|0.007|38.322069|-122.834464|373|373|339|23|0|11|0|0|0|0|0|0|0|0|0|0|0|40524|77955|122863|504000|-|1971|2.25|2.57|337|337|142|39|0|||||||||||||||||||||
126|bloomington/cdp|Bloomington CDP, California|San Bernardino County|15506101|0|5.987|0|34.060353|-117.401463|25228|3596|2517|644|13|153|30|30|209|21632|12197|96|199|22|0|8494|624|14012|48985|48091|170100|1097|1971|4.52|4.8|14328|8296|898|144|12|||||||||||||||||||||
127|bluelake|Blue Lake city, California|Humboldt County|1535454|75885|0.593|0.029|40.883204|-123.994722|1258|1198|1007|23|108|22|16|0|22|60|50|0|2|0|0|0|8|25209|45750|58125|281300|941|1955|2.45|2.64|883|812|332|84|10|||||||||||||819|409|157|25|29|6|2|3|188
128|bluewater/cdp|Bluewater CDP, California|San Bernardino County|2310231|1167974|0.892|0.451|34.175649|-114.267116|174|168|168|0|0|0|0|0|0|6|6|0|0|0|0|0|0|26989|40417|42250|31500|-|1977|1.66|2.16|174|158|10|10|0|||||||||||||||||||||
129|blythe|Blythe city, California|Riverside County|67832232|2027110|26.19|0.783|33.653584|-114.621785|20101|9265|5657|2741|123|424|21|0|299|10836|5910|98|62|48|11|4459|248|15835|46393|48400|125700|724|1974|2.73|3.17|14560|10088|1333|455|140|19669|88|3||4|29|52|748|189|537|22|18|4140|1640|1477|137|9|15|11|13|838
130|bodega/cdp|Bodega CDP, California|Sonoma County|7515783|0|2.902|0|38.348841|-122.971164|156|156|156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|53951|29688|-|-|1421|1974|1.43|2.05|131|103|24|12|0|||||||||||||||||||||
131|bodegabay/cdp|Bodega Bay CDP, California|Sonoma County|21612543|10823438|8.345|4.179|38.327506|-123.030022|603|591|591|0|0|0|0|0|0|12|4|0|0|0|0|0|8|72541|86000|143333|721400|-|1985|1.83|2.12|564|506|336|110|76|||||||||||||||||||||
132|bodfish/cdp|Bodfish CDP, California|Kern County|20644487|31783|7.971|0.012|35.574073|-118.481163|1961|1514|1336|14|129|0|0|0|35|447|447|0|0|0|0|0|0|16580|20121|21861|115200|663|1972|1.88|2.23|1691|1439|243|76|76|||||||||||||||||||||
133|bolinas/cdp|Bolinas CDP, California|Marin County|15090533|0|5.826|0|37.917725|-122.709502|1403|1304|1192|71|0|30|0|0|11|99|73|0|0|18|0|5|3|50783|74310|115741|858200|1750|1956|2.72|2.71|1099|1020|663|323|145|||||||||||||||||||||
134|bombaybeach/cdp|Bombay Beach CDP, California|Imperial County|2437527|0|0.941|0|33.354962|-115.730484|171|154|129|18|0|7|0|0|0|17|17|0|0|0|0|0|0|22526|15050|11875|42500|503|1966|1.44|2.35|139|122|16|0|0|||||||||||||||||||||
135|bonadelleranchosmaderaranchos/cdp|Bonadelle Ranchos-Madera Ranchos CDP, California|Madera County|30142080|0|11.638|0|36.984535|-119.874765|8503|6107|5510|193|19|110|0|64|211|2396|1991|8|0|77|0|200|120|29845|77321|81735|255300|1693|1987|3.11|3.45|5706|5244|1288|296|68|||||||||||||||||||||
136|bonita/cdp|Bonita CDP, California|San Diego County|12993126|359832|5.017|0.139|32.673217|-117.006101|13864|7539|5297|549|167|1109|0|0|417|6325|5243|0|0|53|0|716|313|34407|87666|99860|508800|1660|1974|3.11|3.44|9791|8638|3799|1684|397|||||||||||||||||||||
137|bonnydoon/cdp|Bonny Doon CDP, California|Santa Cruz County|43222665|0|16.688|0|37.04348|-122.136848|2752|2607|2411|0|65|34|0|0|97|145|111|0|8|0|15|11|0|46896|88221|104609|691700|1244|1977|2.49|2.95|2162|2037|1076|416|113|||||||||||||||||||||
138|bonsall/cdp|Bonsall CDP, California|San Diego County|34700067|449909|13.398|0.174|33.274876|-117.191863|4138|3033|2640|42|9|175|0|0|167|1105|588|5|0|0|0|471|41|43006|69399|81711|598900|1215|1983|2.69|3.07|3015|2695|1099|311|105|||||||||||||||||||||
139|boonville/cdp|Boonville CDP, California|Mendocino County|14355000|0|5.542|0|39.011474|-123.374043|1090|417|381|0|7|0|0|0|29|673|427|0|0|0|0|232|14|14796|35938|39632|311800|705|1965|2.93|3.75|685|410|59|0|0|||||||||||||||||||||
140|bootjack/cdp|Bootjack CDP, California|Mariposa County|18133707|162459|7.001|0.063|37.475221|-119.889663|959|888|835|0|0|41|0|0|12|71|57|0|0|0|0|8|6|19924|41683|54583|168100|1045|1982|2.63|3.12|703|654|69|25|11|||||||||||||||||||||
141|boron/cdp|Boron CDP, California|Kern County|35742358|53818|13.8|0.021|35.01978|-117.665938|2241|1877|1424|373|23|33|0|0|24|364|171|12|0|0|0|170|11|15269|31333|31534|57300|710|1959|2.7|3.33|1371|1022|140|43|0|||||||||||||||||||||
142|boronda/cdp|Boronda CDP, California|Monterey County|1425677|0|0.55|0|36.694891|-121.67467|1278|360|299|0|0|38|0|0|23|918|618|0|0|0|0|171|129|13117|42333|42292|146000|1223|1971|3.33|4.12|852|414|8|0|0|||||||||||||||||||||
143|borregosprings/cdp|Borrego Springs CDP, California|San Diego County|111554059|874219|43.071|0.338|33.245398|-116.357035|2359|1628|1422|0|0|139|0|0|67|731|731|0|0|0|0|0|0|21464|36583|43750|190800|1013|1979|2.06|2.72|1899|1501|510|147|40|||||||||||||||||||||
144|bostonia/cdp|Bostonia CDP, California|San Diego County|5003689|0|1.932|0|32.819048|-116.942204|16460|10522|8540|904|37|331|14|9|687|5938|4211|0|9|0|0|1354|364|19252|42333|47347|252700|1206|1975|2.92|3.5|10374|8545|1274|264|79|||||||||||||||||||||
145|bouldercreek/cdp|Boulder Creek CDP, California|Santa Cruz County|19455031|0|7.512|0|37.1341|-122.127208|4741|4527|4188|16|19|115|0|0|189|214|176|0|27|0|0|11|0|43381|79392|103583|417100|1604|1957|2.33|2.8|3672|3501|1380|466|153|||||||||||||||||||||
146|boulevard/cdp|Boulevard CDP, California|San Diego County|10115841|0|3.906|0|32.664022|-116.289601|434|388|179|0|209|0|0|0|0|46|46|0|0|0|0|0|0|16235|12421|72943|274000|627|1953|2.44|3.59|273|132|0|0|0|||||||||||||||||||||
147|bowles/cdp|Bowles CDP, California|Fresno County|985992|0|0.381|0|36.608873|-119.752564|182|104|104|0|0|0|0|0|0|78|7|0|0|0|0|71|0|18409|31250|90833|235000|633|1955|3.26|3.96|117|91|0|0|0|||||||||||||||||||||
148|boyeshotsprings/cdp|Boyes Hot Springs CDP, California|Sonoma County|2742406|0|1.059|0|38.312646|-122.488748|7664|3319|2910|30|74|260|9|0|36|4345|2919|0|79|0|0|1280|67|26245|54788|56331|407300|1157|1973|3.11|3.74|4842|3348|1084|365|186|||||||||||||||||||||
149|bradbury|Bradbury city, California|Los Angeles County|5069885|3236|1.957|0.001|34.153159|-117.968818|845|716|401|24|3|268|0|0|20|129|80|0|2|0|0|43|4|76472|112273|116667|1,000,000+|1333|1968|2.67|2.79|679|622|375|172|89|1084|2|0||0|0|2|9|4|5|0|0|526|130|250|12|0|2|2|4|126
150|bradley/cdp|Bradley CDP, California|Monterey County|222734|0|0.086|0|35.86284|-120.804267|127|127|95|7|0|0|0|0|25|0|0|0|0|0|0|0|0|19103|53333|73500|103100|950|1946|2.89|3.28|94|81|8|0|0|||||||||||||||||||||
151|brawley|Brawley city, California|Imperial County|19895045|0|7.682|0|32.978702|-115.529914|25478|4856|4187|402|12|211|0|0|44|20622|17059|57|72|45|36|2645|708|17700|41718|47344|134700|770|1979|3.4|3.93|14696|10301|1725|471|31|25695|69|2||7|10|50|1020|223|729|68|15|9408|4716|2219|220|13|49|50|51|2090
152|brea|Brea city, California|Orange County|31579503|78564|12.193|0.03|33.928968|-117.861329|40443|29163|19990|443|38|7445|0|95|1152|11280|9001|50|70|168|0|1373|618|35245|81857|98944|530500|1552|1975|2.85|3.37|27377|25072|11099|4042|1090|41359|53|0||5|22|26|1124|171|897|56|3|21783|6392|10105|540|46|144|30|54|4472
153|brentwood|Brentwood city, California|Contra Costa County|38463722|21105|14.851|0.008|37.935905|-121.718547|54062|40128|30363|2514|40|4386|93|25|2707|13934|9927|237|232|83|0|2562|893|33357|88697|100925|365300|1865|2001|3.15|3.48|33898|30459|9848|2472|953|55826|102|0|8||49|45|1250|177|954|119|3|28750|12222|9173|893|72|179|51|46|6114
154|bretharte/cdp|Bret Harte CDP, California|Stanislaus County|1421239|0|0.549|0|37.602067|-121.004381|4998|735|617|0|0|73|0|0|45|4263|2169|10|138|0|0|1893|53|9379|28279|31389|65800|966|1955|4.07|4.44|2619|944|37|11|0|||||||||||||||||||||
155|bridgeport/cdp|Bridgeport CDP, California|Mono County|56306197|21149|21.74|0.008|38.25557|-119.214245|761|579|304|17|112|40|5|0|101|182|20|0|0|0|0|156|6|28094|39118|107896|170000|532|1966|2.53|3.92|622|493|71|40|0|||||||||||||||||||||
156|brisbane|Brisbane city, California|San Mateo County|8017471|43981465|3.096|16.981|37.67575|-122.383302|4421|3483|1847|90|16|1429|0|0|101|938|464|8|0|48|0|323|95|40401|80233|96477|609700|1482|1973|2.52|3.37|3325|2973|1589|554|298|4482|11|0||1|3|7|133|26|94|13|1|2523|1394|312|57|22|13|7|12|706
157|broadmoor/cdp|Broadmoor CDP, California|San Mateo County|1168808|0|0.451|0|37.691422|-122.48114|4734|3990|1186|15|0|2622|0|0|167|744|366|0|76|17|0|194|91|34328|100109|110160|581400|1856|1951|3.11|3.65|3576|3161|1352|300|157|4343|10|0||2|1|7|48|17|20|11|0|||||||||
158|brookdale/cdp|Brookdale CDP, California|Santa Cruz County|9964287|0|3.847|0|37.105732|-122.110627|2204|2021|1966|0|0|55|0|0|0|183|114|0|0|0|0|69|0|56819|84451|104817|573800|985|1964|2.22|2.73|1638|1638|680|262|75|||||||||||||||||||||
159|brooktrails/cdp|Brooktrails CDP, California|Mendocino County|18835634|122096|7.272|0.047|39.443283|-123.3938|3589|3337|3212|0|77|0|0|0|48|252|157|0|0|0|0|47|48|22821|48097|51250|225600|1469|1985|2.6|3.19|2296|2098|467|126|34|||||||||||||||||||||
160|buckhorn/cdp|Buckhorn CDP, California|Amador County|15202561|0|5.87|0|38.453125|-120.535462|2503|2352|2206|11|129|3|0|0|3|151|117|0|0|0|0|26|8|24548|49583|57595|210800|1224|1978|2.25|2.65|2112|1858|288|70|37|||||||||||||||||||||
161|buckmeadows/cdp|Buck Meadows CDP, California|Mariposa County|4513699|0|1.743|0|37.81261|-120.065303|50|8|0|0|0|8|0|0|0|42|42|0|0|0|0|0|0|20440|-|-|-|-|1945|2.17|2|27|27|8|4|0|||||||||||||||||||||
162|buckslake/cdp|Bucks Lake CDP, California|Plumas County|26784857|21082|10.342|0.008|39.87956|-121.199081|14|14|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|1965|1.56|-|14|14|5|0|0|||||||||||||||||||||
163|buellton|Buellton city, California|Santa Barbara County|4097747|1684|1.582|0.001|34.615497|-120.194237|4924|3448|2792|124|201|152|0|19|160|1476|880|0|41|0|0|485|70|29597|59695|84267|422700|1119|1982|2.69|3.2|3440|2962|901|422|81|4997|6|0||0|1|5|71|11|54|6|0|2654|895|1089|72|10|20|5|17|546
164|buenapark|Buena Park city, California|Orange County|27256453|65361|10.524|0.025|33.857353|-118.007373|82191|50906|21502|3251|70|24009|619|74|1381|31285|26057|91|178|139|23|3722|1075|24525|68884|72878|401000|1388|1963|3.5|3.76|53744|44606|15683|3595|996|83414|217|1||13|65|138|2030|341|1411|278|2|31528|12822|10133|678|86|191|108|84|7426
165|buenavista/cdp|Buena Vista CDP, California|Amador County|4200313|0|1.622|0|38.297445|-120.917948|284|244|244|0|0|0|0|0|0|40|40|0|0|0|0|0|0|21452|58419|49083|56100|-|1996|2.61|3.01|188|154|0|0|0|||||||||||||||||||||
166|burbank|Burbank city, California|Los Angeles County|44913189|97705|17.341|0.038|34.190079|-118.326405|104484|77563|59254|1823|96|11872|43|768|3707|26921|17670|206|158|107|0|6927|1853|33882|66111|82063|566700|1394|1958|2.51|3.23|76281|66993|29191|8338|2307|105041|150|1||14|55|80|2426|296|1948|182|12|62827|28870|15187|1503|254|451|215|689|15658
167|burbank/cdp|Burbank CDP, California|Santa Clara County|1044188|0|0.403|0|37.321073|-121.930457|5869|2736|1908|94|0|502|0|0|232|3133|1382|0|0|0|0|1688|63|28373|64592|65588|462200|1238|1945|2.8|3.28|4142|3359|932|288|97|||||||||||||||||||||
168|burlingame|Burlingame city, California|San Mateo County|11409776|4275105|4.405|1.651|37.589952|-122.363342|29618|25685|17619|314|69|6109|108|261|1205|3933|2454|34|68|101|0|905|371|61062|90890|132210|1,000,000+|1588|1957|2.38|3.21|21216|20315|12295|5490|2160|30161|47|0||4|12|31|750|240|445|65|4|16208|7975|3374|364|80|80|19|31|4285
169|burney/cdp|Burney CDP, California|Shasta County|13456950|12780|5.196|0.005|40.889362|-121.675465|3172|3069|2887|33|18|14|15|0|102|103|78|0|0|0|0|25|0|19176|38214|43346|146100|652|1975|2.33|3|2221|1879|234|31|6|||||||||||||||||||||
170|burntranch/cdp|Burnt Ranch CDP, California|Trinity County|34655000|3143|13.38|0.001|40.811335|-123.508261|308|306|299|0|0|0|0|0|7|2|2|0|0|0|0|0|0|25077|55500|59028|233600|1083|1978|2.66|3.33|257|212|36|4|0|||||||||||||||||||||
171|buttecreekcanyon/cdp|Butte Creek Canyon CDP, California|Butte County|53020961|69055|20.472|0.027|39.74423|-121.707324|805|762|745|0|0|0|0|17|0|43|43|0|0|0|0|0|0|47737|75417|81875|346600|-|1979|2.01|2.76|655|646|350|117|65|||||||||||||||||||||
